,Fall,MajorName,College,Total,Male,Female
2025,1992.0,PP/AS,Aviation,84.0,76.0,8.0
2026,1989.0,Professional Pilot,Aviation,71.0,57.0,14.0
2027,1995.0,PP/AS,Aviation,36.0,34.0,2.0
2028,2005.0,Professional Pilot,Aviation,72.0,65.0,7.0
2029,1988.0,Avionics,Aviation,7.0,7.0,0.0
2030,1991.0,PP/AS,Aviation,102.0,94.0,8.0
2031,2002.0,Computer Science,Business,474.0,387.0,87.0
2032,2018.0,Supply Chain Management,Business,85.0,32.0,53.0
2033,2003.0,Technical Systems Management,Business,88.0,81.0,7.0
2034,2003.0,Teaching of Spanish,Business,24.0,4.0,20.0
2035,1991.0,UNASSIGNED,Business,599.0,337.0,262.0
2036,1993.0,Economics,Business,282.0,194.0,88.0
2037,2018.0,Management,Business,107.0,52.0,55.0
2038,2018.0,Technology Management,Business,78.0,43.0,35.0
2039,2018.0,Marketing,Business,240.0,74.0,166.0
2040,2004.0,Nondegree,Business,33.0,21.0,12.0
2041,1993.0,Finance,Business,554.0,399.0,155.0
2042,2004.0,Business Administration (MBA),Business,305.0,225.0,80.0
2043,2004.0,Business Administration,Business,860.0,434.0,426.0
2044,1992.0,Accountancy,Business,1283.0,660.0,623.0
2045,2004.0,Curric Unassigned,Business,385.0,241.0,144.0
2046,2018.0,Operations Management,Business,11.0,6.0,5.0
2047,2018.0,Nondegree,Business,97.0,50.0,47.0
2048,2003.0,UNASSIGNED,Business,432.0,260.0,172.0
2049,2002.0,Economics,Business,224.0,159.0,65.0
2050,1991.0,Teaching of Spanish,Business,29.0,3.0,26.0
2051,2003.0,Theatre,Business,128.0,64.0,64.0
2052,2004.0,Executive MBA Program,Business,1.0,1.0,0.0
2053,2002.0,INT'L MSBA,Business,43.0,24.0,19.0
2054,2002.0,Finance,Business,1016.0,673.0,343.0
2055,2004.0,Finance,Business,893.0,591.0,302.0
2056,1991.0,Theatre,Business,117.0,53.0,64.0
2057,2002.0,Executive MBA Program,Business,48.0,33.0,15.0
2058,2004.0,Economics,Business,30.0,20.0,10.0
2059,2006.0,Business Administration (MBA),Business,329.0,234.0,94.0
2060,2017.0,Business Process Management,Business,35.0,17.0,18.0
2061,2018.0,Information Sys & Info Tech,Business,103.0,57.0,46.0
2062,2005.0,Nondegree,Business,34.0,18.0,16.0
2063,2003.0,Finance,Business,925.0,640.0,285.0
2064,2003.0,Executive MBA Program,Business,45.0,35.0,10.0
2065,2003.0,Economics,Business,223.0,160.0,63.0
2066,2017.0,Operations Management,Business,1.0,1.0,0.0
2067,2017.0,Information Systems,Business,3.0,3.0,0.0
2068,2003.0,Computer Science,Business,477.0,392.0,85.0
2069,2003.0,Business Administration,Business,1152.0,630.0,522.0
2070,1993.0,Accountancy,Business,1259.0,668.0,591.0
2071,2017.0,Nondegree,Business,114.0,67.0,47.0
2072,2003.0,BUS NON-DEGREE,Business,46.0,25.0,21.0
2073,1992.0,UNASSIGNED,Business,523.0,296.0,227.0
2074,1992.0,Theatre,Business,126.0,56.0,70.0
2075,1992.0,Teaching of Spanish,Business,41.0,5.0,36.0
2076,2006.0,Finance,Business,782.0,567.0,214.0
2077,2003.0,Accountancy,Business,1231.0,630.0,601.0
2078,2002.0,UNASSIGNED,Business,455.0,266.0,189.0
2079,2006.0,Economics,Business,7.0,6.0,1.0
2080,2002.0,Theatre,Business,114.0,51.0,63.0
2081,2006.0,Curric Unassigned,Business,754.0,453.0,300.0
2082,2002.0,Technical Systems Management,Business,89.0,84.0,5.0
2083,2002.0,Teaching of Spanish,Business,26.0,2.0,24.0
2084,2017.0,Marketing,Business,249.0,87.0,162.0
2085,2017.0,Management,Business,118.0,62.0,56.0
2086,2006.0,Business Administration,Business,754.0,382.0,372.0
2087,2017.0,Supply Chain Management,Business,79.0,29.0,50.0
2088,2017.0,Information Sys & Info Tech,Business,113.0,65.0,48.0
2089,2017.0,Taxation,Business,26.0,13.0,13.0
2090,1992.0,MARKETING,Business,25.0,11.0,14.0
2091,2005.0,Business Administration,Business,952.0,490.0,462.0
2092,2005.0,Business Administration (MBA),Business,238.0,171.0,67.0
2093,2018.0,Finance,Business,887.0,572.0,315.0
2094,2018.0,Curric Unassigned,Business,1021.0,575.0,445.0
2095,2017.0,Business Administration,Business,92.0,44.0,48.0
2096,2002.0,Leisure Studies,Business,28.0,12.0,16.0
2097,1993.0,Computer Science,Business,424.0,361.0,63.0
2098,1992.0,Business Administration,Business,1405.0,861.0,544.0
2099,2006.0,Nondegree,Business,32.0,19.0,13.0
2100,2018.0,Business Process Management,Business,17.0,12.0,5.0
2101,2017.0,Business Administration (MBA),Business,1158.0,783.0,374.0
2102,1993.0,COM TEACH,Business,2.0,0.0,2.0
2103,2018.0,Information Systems,Business,25.0,14.0,10.0
2104,1993.0,Business Administration,Business,1373.0,831.0,542.0
2105,2005.0,Economics,Business,16.0,12.0,4.0
2106,2018.0,Business Administration (MBA),Business,2017.0,1359.0,652.0
2107,1992.0,Computer Science,Business,392.0,343.0,49.0
2108,2018.0,Business Administration,Business,95.0,41.0,52.0
2109,1992.0,Economics,Business,282.0,201.0,81.0
2110,2017.0,Curric Unassigned,Business,934.0,504.0,428.0
2111,2017.0,Finance,Business,845.0,540.0,305.0
2112,1992.0,Finance,Business,589.0,442.0,147.0
2113,2005.0,Finance,Business,896.0,622.0,271.0
2114,2003.0,Leisure Studies,Business,29.0,3.0,26.0
2115,2003.0,INT'L MSBA,Business,45.0,32.0,13.0
2116,2017.0,Technology Management,Business,92.0,53.0,39.0
2117,2005.0,Curric Unassigned,Business,363.0,220.0,142.0
2118,2007.0,Business Administration,Business,509.0,254.0,254.0
2119,2012.0,Business Process Management,Business,32.0,19.0,13.0
2120,2016.0,Technology Management,Business,119.0,77.0,42.0
2121,1999.0,Economics,Business,252.0,178.0,74.0
2122,1999.0,Computer Science,Business,384.0,306.0,78.0
2123,2010.0,Management,Business,181.0,91.0,89.0
2124,1999.0,CBA NON-DEGREE,Business,34.0,18.0,16.0
2125,2010.0,Marketing,Business,201.0,68.0,133.0
2126,1999.0,Business Administration,Business,1355.0,767.0,588.0
2127,1996.0,Leisure Studies,Business,8.0,3.0,5.0
2128,2010.0,Nondegree,Business,61.0,39.0,22.0
2129,2013.0,Technology Management,Business,125.0,85.0,39.0
2130,2013.0,Taxation,Business,31.0,13.0,18.0
2131,1999.0,Executive MBA Program,Business,54.0,45.0,9.0
2132,2013.0,Supply Chain Management,Business,70.0,38.0,32.0
2133,1998.0,UNASSIGNED,Business,560.0,299.0,261.0
2134,1998.0,Theatre,Business,140.0,64.0,76.0
2135,1998.0,Technical Systems Management,Business,70.0,64.0,6.0
2136,1998.0,Teaching of Spanish,Business,20.0,0.0,20.0
2137,2010.0,Supply Chain Management,Business,52.0,32.0,20.0
2138,2010.0,Taxation,Business,29.0,16.0,13.0
2139,2010.0,Technology Management,Business,59.0,42.0,17.0
2140,2013.0,Nondegree,Business,72.0,43.0,29.0
2141,2013.0,Marketing,Business,207.0,70.0,137.0
2142,2013.0,Management,Business,109.0,47.0,62.0
2143,1999.0,Accountancy,Business,887.0,454.0,433.0
2144,2013.0,Information Sys & Info Tech,Business,48.0,37.0,11.0
2145,1999.0,Finance,Business,946.0,612.0,334.0
2146,1996.0,Finance,Business,664.0,450.0,214.0
2147,2009.0,Taxation,Business,26.0,12.0,14.0
2148,2009.0,Technology Management,Business,52.0,41.0,11.0
2149,2014.0,Information Sys & Info Tech,Business,51.0,37.0,14.0
2150,2014.0,Finance,Business,626.0,407.0,219.0
2151,2014.0,Curric Unassigned,Business,975.0,534.0,441.0
2152,1995.0,Teaching of Spanish,Business,36.0,4.0,32.0
2153,1995.0,Theatre,Business,128.0,49.0,79.0
2154,1995.0,UNASSIGNED,Business,564.0,312.0,252.0
2155,1999.0,Leisure Studies,Business,42.0,10.0,32.0
2156,1996.0,Accountancy,Business,1093.0,551.0,542.0
2157,2010.0,Information Sys & Info Tech,Business,32.0,25.0,7.0
2158,2014.0,Business Process Management,Business,29.0,14.0,15.0
2159,2010.0,Business Administration,Business,58.0,31.0,27.0
2160,2010.0,Business Administration (MBA),Business,319.0,221.0,97.0
2161,2014.0,Business Administration,Business,88.0,39.0,49.0
2162,2010.0,Business Process Management,Business,23.0,12.0,11.0
2163,1999.0,INT'L MSBA,Business,31.0,22.0,9.0
2164,1996.0,Business Administration,Business,1456.0,848.0,608.0
2165,2010.0,Curric Unassigned,Business,1020.0,583.0,437.0
2166,2010.0,Finance,Business,578.0,388.0,190.0
2167,1996.0,Computer Science,Business,352.0,287.0,65.0
2168,1996.0,Economics,Business,258.0,180.0,78.0
2169,2014.0,Business Administration (MBA),Business,311.0,225.0,86.0
2170,2013.0,Finance,Business,605.0,387.0,218.0
2171,1996.0,Teaching of Spanish,Business,27.0,1.0,26.0
2172,1996.0,Theatre,Business,133.0,60.0,73.0
2173,2012.0,Taxation,Business,31.0,8.0,23.0
2174,2012.0,Supply Chain Management,Business,58.0,33.0,25.0
2175,1998.0,Computer Science,Business,356.0,285.0,71.0
2176,1997.0,INT'L MSBA,Business,2.0,2.0,0.0
2177,1998.0,CBA NON-DEGREE,Business,25.0,13.0,12.0
2178,1998.0,Business Administration,Business,1389.0,792.0,597.0
2179,1997.0,Leisure Studies,Business,30.0,9.0,21.0
2180,2012.0,Nondegree,Business,83.0,53.0,30.0
2181,2011.0,Supply Chain Management,Business,50.0,27.0,23.0
2182,2011.0,Technology Management,Business,81.0,56.0,24.0
2183,2012.0,Technology Management,Business,102.0,69.0,33.0
2184,2012.0,Marketing,Business,198.0,72.0,126.0
2185,1998.0,Accountancy,Business,952.0,483.0,469.0
2186,1997.0,UNASSIGNED,Business,598.0,338.0,260.0
2187,1997.0,Theatre,Business,148.0,63.0,85.0
2188,2012.0,Information Sys & Info Tech,Business,34.0,28.0,6.0
2189,1997.0,Technical Systems Management,Business,49.0,46.0,3.0
2190,1997.0,Teaching of Spanish,Business,25.0,0.0,25.0
2191,2012.0,Business Administration,Business,47.0,25.0,22.0
2192,2012.0,Finance,Business,655.0,423.0,232.0
2193,2012.0,Curric Unassigned,Business,924.0,534.0,390.0
2194,2012.0,Business Administration (MBA),Business,401.0,282.0,119.0
2195,2012.0,Management,Business,111.0,50.0,61.0
2196,1998.0,Economics,Business,261.0,180.0,81.0
2197,1998.0,Executive MBA Program,Business,72.0,57.0,15.0
2198,2011.0,Nondegree,Business,91.0,57.0,34.0
2199,1996.0,UNASSIGNED,Business,567.0,330.0,237.0
2200,1997.0,Accountancy,Business,996.0,511.0,485.0
2201,2011.0,Business Administration,Business,44.0,25.0,19.0
2202,2011.0,Business Administration (MBA),Business,344.0,251.0,93.0
2203,2011.0,Business Process Management,Business,31.0,18.0,13.0
2204,2011.0,Curric Unassigned,Business,1032.0,583.0,449.0
2205,2013.0,Curric Unassigned,Business,983.0,542.0,441.0
2206,2011.0,Finance,Business,662.0,448.0,214.0
2207,2013.0,Business Process Management,Business,35.0,19.0,16.0
2208,2013.0,Business Administration (MBA),Business,352.0,244.0,108.0
2209,2013.0,Business Administration,Business,69.0,33.0,36.0
2210,1998.0,Leisure Studies,Business,46.0,12.0,34.0
2211,1997.0,Business Administration,Business,1451.0,824.0,627.0
2212,1997.0,CBA NON-DEGREE,Business,12.0,6.0,6.0
2213,2011.0,Information Sys & Info Tech,Business,35.0,28.0,7.0
2214,2011.0,Management,Business,150.0,77.0,73.0
2215,2011.0,Marketing,Business,205.0,72.0,133.0
2216,1998.0,INT'L MSBA,Business,42.0,27.0,15.0
2217,1997.0,Computer Science,Business,363.0,295.0,68.0
2218,1997.0,Economics,Business,235.0,153.0,82.0
2219,1997.0,Executive MBA Program,Business,33.0,24.0,9.0
2220,1997.0,Finance,Business,761.0,522.0,239.0
2221,1998.0,Finance,Business,823.0,560.0,263.0
2222,2009.0,Supply Chain Management,Business,35.0,24.0,11.0
2223,2014.0,Management,Business,103.0,45.0,58.0
2224,2014.0,Marketing,Business,221.0,73.0,148.0
2225,1999.0,Teaching of Spanish,Business,16.0,0.0,16.0
2226,2016.0,Finance,Business,721.0,445.0,276.0
2227,2016.0,Curric Unassigned,Business,1015.0,581.0,434.0
2228,1994.0,Computer Science,Business,431.0,364.0,67.0
2229,2016.0,Business Process Management,Business,40.0,20.0,20.0
2230,2016.0,Business Administration (MBA),Business,254.0,168.0,86.0
2231,1994.0,Economics,Business,264.0,185.0,79.0
2232,2016.0,Business Administration,Business,88.0,41.0,47.0
2233,1994.0,Finance,Business,589.0,423.0,166.0
2234,2008.0,Business Administration,Business,254.0,120.0,134.0
2235,2008.0,Business Administration (MBA),Business,355.0,258.0,94.0
2236,1994.0,Business Administration,Business,1272.0,789.0,483.0
2237,2001.0,Finance,Business,1026.0,668.0,358.0
2238,2001.0,Economics,Business,252.0,162.0,90.0
2239,2008.0,Business Process Management,Business,6.0,3.0,3.0
2240,2001.0,Computer Science,Business,437.0,361.0,76.0
2241,2008.0,Curric Unassigned,Business,1139.0,652.0,487.0
2242,2008.0,Finance,Business,727.0,496.0,230.0
2243,2001.0,CBA NON-DEGREE,Business,54.0,32.0,22.0
2244,2001.0,Business Administration,Business,1428.0,811.0,617.0
2245,2008.0,Information Sys & Info Tech,Business,25.0,19.0,6.0
2246,2001.0,Accountancy,Business,1001.0,487.0,514.0
2247,2000.0,UNASSIGNED,Business,535.0,287.0,248.0
2248,2001.0,Executive MBA Program,Business,64.0,45.0,19.0
2249,2001.0,INT'L MSBA,Business,37.0,29.0,8.0
2250,1994.0,Accountancy,Business,1150.0,572.0,578.0
2251,1993.0,UNASSIGNED,Business,592.0,331.0,261.0
2252,2007.0,Business Process Management,Business,2.0,1.0,1.0
2253,2002.0,CBA NON-DEGREE,Business,53.0,31.0,22.0
2254,2016.0,Taxation,Business,24.0,9.0,15.0
2255,2016.0,Supply Chain Management,Business,85.0,28.0,57.0
2256,2002.0,Business Administration,Business,1291.0,741.0,550.0
2257,2007.0,Curric Unassigned,Business,1006.0,578.0,428.0
2258,2007.0,Economics,Business,1.0,1.0,0.0
2259,2007.0,Finance,Business,692.0,484.0,207.0
2260,2002.0,Accountancy,Business,1139.0,573.0,566.0
2261,2001.0,UNASSIGNED,Business,518.0,286.0,232.0
2262,2001.0,Theatre,Business,97.0,47.0,50.0
2263,2001.0,Technical Systems Management,Business,86.0,80.0,6.0
2264,2001.0,Teaching of Spanish,Business,26.0,4.0,22.0
2265,2007.0,Management,Business,1.0,0.0,1.0
2266,2016.0,Nondegree,Business,98.0,54.0,44.0
2267,2007.0,Marketing,Business,3.0,1.0,2.0
2268,2007.0,Nondegree,Business,26.0,18.0,8.0
2269,2016.0,Marketing,Business,230.0,88.0,142.0
2270,2016.0,Management,Business,108.0,35.0,73.0
2271,2016.0,Information Sys & Info Tech,Business,83.0,48.0,35.0
2272,2001.0,Leisure Studies,Business,41.0,15.0,26.0
2273,1993.0,Teaching of Spanish,Business,45.0,6.0,39.0
2274,1993.0,Theatre,Business,136.0,53.0,83.0
2275,2000.0,Theatre,Business,103.0,51.0,52.0
2276,2007.0,Business Administration (MBA),Business,371.0,275.0,96.0
2277,2000.0,Technical Systems Management,Business,77.0,70.0,7.0
2278,2008.0,Management,Business,84.0,41.0,43.0
2279,1995.0,Computer Science,Business,369.0,309.0,60.0
2280,2009.0,Finance,Business,698.0,479.0,219.0
2281,1995.0,Economics,Business,266.0,189.0,77.0
2282,2000.0,Finance,Business,958.0,623.0,335.0
2283,2000.0,Executive MBA Program,Business,64.0,46.0,18.0
2284,2000.0,Economics,Business,250.0,172.0,78.0
2285,2014.0,Technology Management,Business,106.0,62.0,44.0
2286,2014.0,Taxation,Business,28.0,15.0,13.0
2287,1995.0,Finance,Business,682.0,474.0,208.0
2288,2014.0,Supply Chain Management,Business,90.0,50.0,40.0
2289,2009.0,Curric Unassigned,Business,1038.0,574.0,464.0
2290,2000.0,Computer Science,Business,400.0,319.0,81.0
2291,2009.0,Management,Business,164.0,68.0,95.0
2292,2009.0,Marketing,Business,151.0,58.0,93.0
2293,2000.0,CBA NON-DEGREE,Business,45.0,23.0,22.0
2294,2000.0,Business Administration,Business,1380.0,765.0,615.0
2295,2014.0,Nondegree,Business,73.0,51.0,22.0
2296,2009.0,Nondegree,Business,42.0,28.0,14.0
2297,2000.0,Accountancy,Business,847.0,423.0,424.0
2298,1999.0,UNASSIGNED,Business,577.0,302.0,275.0
2299,1999.0,Theatre,Business,108.0,54.0,54.0
2300,1999.0,Technical Systems Management,Business,74.0,66.0,8.0
2301,2009.0,Information Sys & Info Tech,Business,37.0,30.0,7.0
2302,2009.0,Business Process Management,Business,18.0,10.0,8.0
2303,2009.0,Business Administration (MBA),Business,345.0,235.0,107.0
2304,1995.0,Business Administration,Business,1342.0,800.0,542.0
2305,2008.0,Marketing,Business,102.0,39.0,63.0
2306,2015.0,Technology Management,Business,138.0,79.0,59.0
2307,2015.0,Taxation,Business,24.0,7.0,17.0
2308,2015.0,Supply Chain Management,Business,92.0,38.0,54.0
2309,2008.0,Nondegree,Business,37.0,24.0,13.0
2310,2015.0,Nondegree,Business,78.0,45.0,33.0
2311,2015.0,Marketing,Business,221.0,91.0,130.0
2312,2015.0,Management,Business,100.0,38.0,62.0
2313,2015.0,Information Sys & Info Tech,Business,47.0,28.0,19.0
2314,2008.0,Supply Chain Management,Business,24.0,16.0,8.0
2315,2008.0,Technology Management,Business,49.0,31.0,18.0
2316,2000.0,Leisure Studies,Business,37.0,13.0,24.0
2317,2015.0,Finance,Business,705.0,455.0,250.0
2318,1994.0,Teaching of Spanish,Business,41.0,4.0,37.0
2319,1994.0,Theatre,Business,137.0,54.0,83.0
2320,1994.0,UNASSIGNED,Business,630.0,327.0,303.0
2321,1995.0,Accountancy,Business,1134.0,581.0,553.0
2322,2015.0,Curric Unassigned,Business,1026.0,564.0,462.0
2323,2015.0,Business Process Management,Business,36.0,20.0,16.0
2324,2015.0,Business Administration (MBA),Business,288.0,203.0,85.0
2325,2015.0,Business Administration,Business,89.0,38.0,51.0
2326,2000.0,INT'L MSBA,Business,39.0,23.0,16.0
2327,2009.0,Business Administration,Business,110.0,60.0,50.0
2328,2000.0,Teaching of Spanish,Business,19.0,5.0,14.0
2329,2011.0,Taxation,Business,21.0,6.0,15.0
2330,1980.0,Accountancy,Business,1529.0,928.0,601.0
2331,1985.0,Finance,Business,622.0,358.0,264.0
2332,1989.0,Business Administration,Business,1072.0,675.0,397.0
2333,1985.0,Teaching of Spanish,Business,14.0,3.0,11.0
2334,1989.0,COM TEACH,Business,1.0,0.0,1.0
2335,1985.0,Theatre,Business,100.0,52.0,48.0
2336,1985.0,UNASSIGNED,Business,602.0,265.0,337.0
2337,1991.0,Accountancy,Business,1253.0,626.0,627.0
2338,1983.0,Economics,Business,180.0,145.0,35.0
2339,1990.0,UNASSIGNED,Business,576.0,322.0,254.0
2340,1986.0,Accountancy,Business,1081.0,520.0,561.0
2341,1987.0,MARKETING,Business,201.0,64.0,137.0
2342,1989.0,Computer Science,Business,392.0,344.0,48.0
2343,1983.0,Finance,Business,594.0,350.0,244.0
2344,1982.0,Accountancy,Business,1554.0,862.0,692.0
2345,1990.0,Theatre,Business,102.0,54.0,48.0
2346,1990.0,Teaching of Spanish,Business,28.0,3.0,25.0
2347,1981.0,UNASSIGNED,Business,669.0,344.0,325.0
2348,1981.0,Theatre,Business,129.0,63.0,66.0
2349,1984.0,MARKETING,Business,179.0,73.0,106.0
2350,1981.0,Teaching of Spanish,Business,28.0,3.0,25.0
2351,1982.0,Business Administration,Business,1147.0,641.0,506.0
2352,1980.0,Finance,Business,536.0,352.0,184.0
2353,1983.0,Computer Science,Business,368.0,297.0,71.0
2354,1982.0,Computer Science,Business,318.0,255.0,63.0
2355,1991.0,Economics,Business,263.0,202.0,61.0
2356,1985.0,Accountancy,Business,1212.0,586.0,626.0
2357,1985.0,SEC TRAINING,Business,1.0,0.0,1.0
2358,1982.0,Economics,Business,181.0,142.0,39.0
2359,1988.0,Accountancy,Business,1136.0,554.0,582.0
2360,1988.0,Teaching of Spanish,Business,31.0,4.0,27.0
2361,1988.0,Theatre,Business,119.0,60.0,59.0
2362,1988.0,UNASSIGNED,Business,682.0,379.0,303.0
2363,1984.0,UNASSIGNED,Business,601.0,258.0,343.0
2364,1989.0,Economics,Business,248.0,187.0,61.0
2365,1991.0,Computer Science,Business,403.0,351.0,52.0
2366,1984.0,Teaching of Spanish,Business,19.0,3.0,16.0
2367,1987.0,UNASSIGNED,Business,691.0,359.0,332.0
2368,1987.0,Theatre,Business,104.0,52.0,52.0
2369,1991.0,COM TEACH,Business,1.0,1.0,0.0
2370,1987.0,Teaching of Spanish,Business,30.0,3.0,27.0
2371,1983.0,Business Administration,Business,1031.0,573.0,458.0
2372,1989.0,Accountancy,Business,1085.0,544.0,541.0
2373,1991.0,Business Administration,Business,1175.0,747.0,428.0
2374,1980.0,Economics,Business,160.0,117.0,43.0
2375,1984.0,Theatre,Business,107.0,58.0,49.0
2376,1982.0,Finance,Business,557.0,348.0,209.0
2377,1983.0,MARKETING,Business,196.0,85.0,111.0
2378,1986.0,Business Administration,Business,947.0,534.0,413.0
2379,1989.0,Theatre,Business,111.0,55.0,56.0
2380,1990.0,Finance,Business,780.0,530.0,250.0
2381,1989.0,UNASSIGNED,Business,623.0,345.0,278.0
2382,1983.0,UNASSIGNED,Business,712.0,315.0,397.0
2383,1981.0,Finance,Business,508.0,339.0,169.0
2384,1990.0,Economics,Business,268.0,212.0,56.0
2385,1986.0,Theatre,Business,104.0,52.0,52.0
2386,1986.0,MARKETING,Business,228.0,72.0,156.0
2387,1986.0,Teaching of Spanish,Business,28.0,4.0,24.0
2388,1990.0,Accountancy,Business,1180.0,613.0,567.0
2389,1984.0,Computer Science,Business,334.0,272.0,62.0
2390,1981.0,Economics,Business,183.0,137.0,46.0
2391,1984.0,Accountancy,Business,1315.0,648.0,667.0
2392,1990.0,Computer Science,Business,397.0,349.0,48.0
2393,1981.0,Business Administration,Business,1287.0,736.0,551.0
2394,1981.0,Computer Science,Business,246.0,193.0,53.0
2395,1984.0,Business Administration,Business,967.0,511.0,456.0
2396,1990.0,Business Administration,Business,1164.0,728.0,436.0
2397,1990.0,COM TEACH,Business,1.0,0.0,1.0
2398,1989.0,Teaching of Spanish,Business,30.0,3.0,27.0
2399,1986.0,UNASSIGNED,Business,651.0,313.0,338.0
2400,1981.0,Accountancy,Business,1605.0,925.0,680.0
2401,1983.0,Theatre,Business,127.0,71.0,56.0
2402,1986.0,Computer Science,Business,411.0,347.0,64.0
2403,1987.0,Finance,Business,658.0,390.0,268.0
2404,1989.0,MANAGEMENT,Business,14.0,7.0,7.0
2405,1989.0,MARKETING,Business,164.0,69.0,95.0
2406,1987.0,Economics,Business,236.0,191.0,45.0
2407,1987.0,Computer Science,Business,394.0,335.0,59.0
2408,1987.0,COM TEACH,Business,1.0,1.0,0.0
2409,1987.0,Business Administration,Business,945.0,570.0,375.0
2410,1980.0,Teaching of Spanish,Business,30.0,2.0,28.0
2411,1989.0,Finance,Business,739.0,461.0,278.0
2412,1980.0,Theatre,Business,122.0,56.0,66.0
2413,1986.0,Economics,Business,213.0,173.0,40.0
2414,1981.0,MARKETING,Business,186.0,85.0,101.0
2415,1990.0,MARKETING,Business,145.0,61.0,84.0
2416,1990.0,MANAGEMENT,Business,15.0,12.0,3.0
2417,1980.0,UNASSIGNED,Business,611.0,341.0,270.0
2418,1984.0,Economics,Business,182.0,144.0,38.0
2419,1986.0,Finance,Business,664.0,369.0,295.0
2420,1987.0,Accountancy,Business,1039.0,504.0,535.0
2421,1983.0,Teaching of Spanish,Business,23.0,2.0,21.0
2422,1984.0,Finance,Business,551.0,319.0,232.0
2423,1980.0,Computer Science,Business,217.0,177.0,40.0
2424,1980.0,MARKETING,Business,54.0,24.0,30.0
2425,1988.0,Economics,Business,236.0,178.0,58.0
2426,1985.0,Economics,Business,192.0,155.0,37.0
2427,1980.0,Business Administration,Business,1414.0,831.0,583.0
2428,1985.0,Business Administration,Business,983.0,519.0,464.0
2429,1982.0,Teaching of Spanish,Business,28.0,2.0,26.0
2430,1988.0,MARKETING,Business,168.0,60.0,108.0
2431,1991.0,Finance,Business,681.0,490.0,191.0
2432,1988.0,Finance,Business,698.0,420.0,278.0
2433,1988.0,MANAGEMENT,Business,1.0,1.0,0.0
2434,1982.0,Theatre,Business,138.0,74.0,64.0
2435,1988.0,COM TEACH,Business,1.0,0.0,1.0
2436,1983.0,Accountancy,Business,1529.0,791.0,738.0
2437,1985.0,Computer Science,Business,370.0,301.0,69.0
